https://i.scdn.co/image/ab67616d0000b273664034dd80e91b28f773598d,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,06:55,0.758,0.649,0.61,0.508
https://i.scdn.co/image/ab67616d0000b2737b4d2b0d46fc5ed7f771329b,FEFE,DUMMY BOY,6ix9ine,2l8nEO0vsTRCRnGqQty6qx,08:38,0.376,0.6,0.931,0.387
https://i.scdn.co/image/ab67616d0000b273fa3158c935aa3c01865f7150,Immaterial,OIL OF EVERY PEARL'S UN-INSIDES,SOPHIE,6GoLARmR2OZl2EldehFrsA,08:38,0.828,0.785,0.776,0.717
https://i.scdn.co/image/ab67616d0000b2735f75220f317b41171e88209e,Envy Me,Wildboy,Calboy,7rvyVWja33WG9R97oeJAjx,08:40,0.584,0.627,0.74,0.488
https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d,Go Stupid,THE GOAT,Polo G,4PklAHGXT5ityno3IA8SKd,08:43,0.645,0.793,0.92,0.833
https://i.scdn.co/image/ab67616d0000b27332c5d1e207364562fe2160b7,Back In Blood (feat. Lil Durk),Back In Blood (feat. Lil Durk),Pooh Shiesty,7JuHVG3qQKQKxC4doneXVW,08:46,0.831,0.744,0.759,0.538
https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,44 BullDog,Shoot For The Stars Aim For The Moon,Pop Smoke,7sjFIZ1g5QLJLGja3k592K,08:49,0.318,0.56,0.8,0.564
https://i.scdn.co/image/ab67616d0000b2732a8cbe9e04db628271fe9558,I Don't Like,Finally Rich (Deluxe),Chief Keef,2ikkgfIIM9kGKZCXzXnTpj,08:54,0.416,0.632,0.742,0.844
https://i.scdn.co/image/ab67616d0000b273d2ac2d5b457bcad2eddef496,What's Da Bizness,Rich Slave,Young Dolph,29tLKguTMysoFejk0qNjap,08:56,0.547,0.672,0.87,0.524
https://i.scdn.co/image/ab67616d0000b273fa90e1a538352bc8382de43d,Opp Stoppa,VISIONLAND,YBN Nahmir,4l8CIibQf8cVk5BcrquSiD,08:57,0.217,0.476,0.821,0.304
https://i.scdn.co/image/ab67616d0000b2735038c2513329a3123b62923d,Whoopty,Whoopty,CJ,5vGLcdRuSbUhD8ScwsGSdA,08:59,0.66,0.681,0.719,0.648
https://i.scdn.co/image/ab67616d0000b2734d7cf5092f4248598448c838,Duo,Duo,Sam Gellaitry,0KbMjhlUH1xUGDgeIQzLsn,11:57,0.832,0.795,0.805,0.7
