https://i.scdn.co/image/ab67616d0000b27397a5af6abb10b12a795692d2,Southern Nights,Light Upon the Lake: Demo Recordings,Whitney,3HNKZy1An5Jlnb02lcV2yd,17:46,0.43,0.568,0.295,0.458
https://i.scdn.co/image/ab67616d0000b27333ccb60f9b2785ef691b2fbc,Closer To You,Immunity,Clairo,3r2TFFPynN97CgmzXKal5X,17:47,0.663,0.76,0.376,0.644
https://i.scdn.co/image/ab67616d0000b273006bd0d0177bb123c3427a87,Make Out in My Car - Sufjan Stevens Version,Make Out in My Car: Chameleon Suite,Moses Sumney,045NQr6Xvm5o9YFUMwbMzG,20:16,0.654,0.547,0.379,0.556
https://i.scdn.co/image/ab67616d0000b2733040ca980277cf1445934add,Punisher,Punisher,Phoebe Bridgers,7yR6GEJsPI6kmNRvFkPuN3,20:20,0.212,0.428,0.226,0.301
https://i.scdn.co/image/ab67616d0000b2730453453e4598d335c9060c5c,You,Pronounced Mcgee,Mk.gee,75ZoDBdTAO9e896PtMsbnG,20:26,0.786,0.809,0.656,0.769
https://i.scdn.co/image/ab67616d0000b2739bbd79106e510d13a9a5ec33,Everything I Am,Graduation,Kanye West,2T8bL4YC49Ska1yl74qcS0,20:30,0.765,0.631,0.623,0.683
https://i.scdn.co/image/ab67616d0000b273e875e8bc391d8dd121a0b67f,Not Always Happy,Slugger,Petite League,5wHzSefbjbsi1xczlfIA8N,20:33,0.881,0.501,0.857,0.724
https://i.scdn.co/image/ab67616d0000b27385e1a4e3692d910ddb8416e6,Hello Kitty,Hello Kitty,Slayyyter,2EZHO9OoxZoaBs669GtWZv,20:36,0.591,0.725,0.641,0.655
https://i.scdn.co/image/ab67616d0000b2734be74b9209d99dc3a8c682e8,Sketch for Summer,The Return of The Durutti Column,The Durutti Column,2oeLt7N1amHZiev27FvKE2,20:39,0.527,0.648,0.743,0.619
https://i.scdn.co/image/ab67616d0000b2734bf34c01503ad2588ceb4d70,blkjuptr,blkjuptr,Smino,08bymSahrAUpabFR6YSiy9,20:42,0.497,0.61,0.369,0.517
https://i.scdn.co/image/ab67616d0000b273683757f1fd40a7f7ef64bec1,HONEST,DIE FOR MY BITCH,Baby Keem,58k32my5lKofeZRtIvBDg9,20:45,0.373,0.676,0.536,0.527
