https://i.scdn.co/image/ab67616d0000b273cd7c3cba379ae624e118ebcb,Every Single Thing,Fresh Air,HOMESHAKE,7yZTPEXSUqWw7sEYKKDv2N,06:33,0.323,0.507,0.816,0.255
https://i.scdn.co/image/ab67616d0000b2732e35d25eb7288830d5540484,Golden Hour,Golden Hour,Kacey Musgraves,0pMfPzdRiPAoSM9yWF4OcT,06:36,0.413,0.521,0.611,0.555
https://i.scdn.co/image/ab67616d0000b273b1150f77ae2fbf0d5b4715fc,Almeda,When I Get Home,Solange,6IAgarq2wDeYzpsY2Kx0Hw,06:40,0.0631,0.467,0.827,0.553
https://i.scdn.co/image/ab67616d0000b2739d83c9c62e2a584bbcbd05b6,I Am What I Am (feat. Fivio Foreign),I Am What I Am (feat. Fivio Foreign),King Von,7MxWrgJmuEBOtEvqpo5iki,06:45,0.421,0.624,0.8,0.676
https://i.scdn.co/image/ab67616d0000b273744d730c4a958440105c3029,Link Up (feat. Pooh Shiesty),CRIPTAPE,Lil Loaded,2HScVhNGt7DltJYrph09Ee,06:49,0.343,0.587,0.786,0.677
https://i.scdn.co/image/ab67616d0000b273b567db041ee1a619ebe1ff04,White Girl,Young Jefe,Shy Glizzy,5yJzkdwbrQCwua2dIC3K6A,06:53,0.454,0.619,0.698,0.793
https://i.scdn.co/image/ab67616d0000b27367beb6ff9ec4c0bf0ef60e79,Off The Porch,Off The Porch,Key Glock,592Yde7NBiO2SozKJDRX8X,06:56,0.0943,0.494,0.978,0.325
https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d,Martin & Gina,THE GOAT,Polo G,1VLtjHwRWOVJiE5Py7JxoQ,06:58,0.116,0.486,0.832,0.534
https://i.scdn.co/image/ab67616d0000b2734ff0223801d44f2dddcad353,Earned It,Earned It,Chief Keef,5aSTOtjXKNN45eXbHUYsCM,07:03,0.803,0.743,0.853,0.401
https://i.scdn.co/image/ab67616d0000b273cf18f0df84b3032b01c4371f,Beat Box,Beat Box,SpotemGottem,3wCx8pwK7J1LVe13dFXjPm,07:05,0.201,0.494,0.762,0.542
https://i.scdn.co/image/ab67616d0000b2734b0e337b4fde35c4cca6f188,Cut Me Up,Cut Me Up,Wacotron,6MUiJk57uVOmeepw0qQ5kX,07:09,0.36,0.622,0.854,0.68
https://i.scdn.co/image/ab67616d0000b273e67a56591cf8bcfcb1450980,Still Trappin' (with King Von),The Voice,Lil Durk,43BlKpJcSrC9AsJ3F1DKg9,07:11,0.627,0.737,0.877,0.677
https://i.scdn.co/image/ab67616d0000b2732b78b0c234859a99498d8367,Faneto,Back From The Dead 2,Chief Keef,6J1SjVyNDzkZ3sF85Ndd3B,08:30,0.393,0.648,0.849,0.755
https://i.scdn.co/image/ab67616d0000b273d2ac2d5b457bcad2eddef496,What's Da Bizness,Rich Slave,Young Dolph,29tLKguTMysoFejk0qNjap,08:32,0.547,0.672,0.87,0.524
https://i.scdn.co/image/ab67616d0000b273fa90e1a538352bc8382de43d,Opp Stoppa,VISIONLAND,YBN Nahmir,4l8CIibQf8cVk5BcrquSiD,08:33,0.217,0.476,0.821,0.304
https://i.scdn.co/image/ab67616d0000b27312b970025f0bbc1ff7e7d6ab,Clappers (feat. 42 Dugg),Clappers (feat. 42 Dugg),Slimelife Shawty,2qrcvpJgVaRPeMyXSmCn2s,08:36,0.249,0.533,0.827,0.513
https://i.scdn.co/image/ab67616d0000b273e9b41d0a652e4697d563b512,NO DRIBBLE (with Stunna 4 Vegas),NO DRIBBLE (with Stunna 4 Vegas),DaBaby,69CQe4ekUZ7txcSfEXYFW9,08:39,0.799,0.734,0.785,0.504
